open,high,low,close,volume,datetime,symbol,SMA_10,SMA_20,SMA_50,%Year,%6Month,%3Month,%1Month,$Volume,adr_percent,atr,str_dev,lower_band,upper_band,lower_channel,upper_channel,sector,industry,%Year_rank,%6Month_rank,%3Month_rank,%1Month_rank,composite_score,sector_rank
9.7,10.18,9.41,9.91,4386131.0,2026-05-22,SHLS,9.4975,8.8397,7.6185,120.71,32.84,44.99,24.97,43861310.0,8.54,0.7173499999999999,0.8430840549341464,7.153531890131708,10.525868109868291,7.763675000000001,9.915725,Technology,Semiconductors,50.0,71.0,65.0,36.0,55.5,293.0
58.4,68.55,57.85,68.06,1225489.0,2026-05-22,SHAZ,56.0375,52.0743,38.86,,,125.44,61.32,77205807.0,12.94,6.14206,6.249721525375101,39.5748569492498,64.57374305075021,42.86121,61.28739,Technology,EDP Services,99.0,100.0,5.0,5.0,52.25,281.0
13.53,13.71,13.43,13.51,2438701.0,2026-05-22,SGHC,13.422,13.174,11.8856,59.69,19.14,27.57,7.82,34141814.0,4.32,0.553985,0.3782007264321849,12.41759854713563,13.93040145286437,12.3430225,14.0049775,Consumer Discretionary,Services-Misc. Amusement & Recreation,7.0,20.0,5.0,13.0,11.25,360.0
9.92,10.63,9.37,9.78,11087481.0,2026-05-22,SG,8.21,7.531,6.5252,-27.56,61.65,80.78,36.97,110874810.0,8.09,0.5855,1.0592296108120471,5.412540778375906,9.649459221624094,6.652749999999999,8.40925,Consumer Discretionary,Restaurants,23.0,2.0,1.0,1.0,6.75,213.0
27.93,29.885,27.93,28.36,347216.0,2026-05-22,SEPN,26.988,25.5035,24.9934,191.77,19.31,-8.1,14.96,10069264.0,6.87,1.686215,1.8184327404605345,21.86663451907893,29.14036548092107,22.9741775,28.0328225,Health Care,Biotechnology: Pharmaceutical Preparations,46.0,87.0,133.0,38.0,76.0,331.0
62.8,63.4,58.5,61.95,4079258.0,2026-05-22,SEDG,54.912,48.4615,46.4538,266.13,87.22,43.84,35.17,248834738.0,11.51,5.28685,8.792389217834613,30.876721564330776,66.04627843566922,40.531225,56.391775,Technology,Semiconductors,24.0,53.0,36.0,25.0,34.5,199.0
9.77,10.635,9.77,10.61,10704620.0,2026-05-22,SATL,9.294,8.1485,6.8515,170.66,735.43,228.48,71.96,107046200.0,11.31,0.8588250000000001,1.4315073946901795,5.285485210619641,11.01151478938036,6.8602625,9.4367375,Technology,Radio And Television Broadcasting And Communications Equipment,9.0,2.0,2.0,3.0,4.0,24.0
238.0,246.7199,237.0,246.44,782098.0,2026-05-22,SANM,234.802,231.055,180.2116,191.23,70.61,55.81,28.25,189267716.0,6.15,13.54758,11.300856278687895,208.4532874426242,253.6567125573758,210.73363,251.37637,Technology,Electrical Products,10.0,15.0,6.0,6.0,9.25,63.0
15.18,15.89,15.0373,15.75,2693287.0,2026-05-22,SAIL,13.991,12.93,12.5612,-10.56,-10.56,20.05,31.8,40399305.0,5.94,0.73754,1.4777757112061636,9.974448577587673,15.885551422412329,11.82369,14.03631,Technology,Computer Software: Prepackaged Software,52.0,70.0,44.0,12.0,44.5,250.0
459.17,466.65,448.0,456.23,367121.0,2026-05-22,SAIA,453.253,445.4845,405.1008,70.17,82.14,13.61,3.12,167774297.0,4.79,20.610795,15.521381000346397,414.4417379993072,476.5272620006928,414.5683075,476.4006925000001,Industrials,Trucking Freight/Courier Services,4.0,4.0,11.0,9.0,7.0,125.0
76.37,78.19,76.165,78.16,231290.0,2026-05-22,SAH,75.708,76.6745,70.4682,11.71,30.75,24.36,8.8,17809330.0,4.81,3.5565,2.7241444335306,71.2262111329388,82.12278886706119,71.33975,82.00925,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,6.0,6.0,3.0,2.0,4.25,121.0
18.29,18.81,18.13,18.71,6993228.0,2026-05-22,S,17.329,16.3665,14.7232,-4.88,20.24,46.63,31.39,125878104.0,4.54,0.71873,1.3147674399119609,13.736965120176077,18.99603487982392,15.288405,17.444595,Technology,Computer Software: Prepackaged Software,46.0,28.0,15.0,11.0,25.0,152.0
25.03,25.03,23.89,24.37,2458518.0,2026-05-22,RXO,21.323,20.623,17.7342,57.23,132.54,64.22,25.75,59004432.0,7.92,1.55424,2.26412083553308,16.094758328933843,25.15124167106616,18.29164,22.95436,Consumer Discretionary,Transportation Services,6.0,1.0,2.0,2.0,2.75,64.0
154.42,156.245,151.44,151.56,1935096.0,2026-05-22,RVMD,149.181,146.772,126.7902,301.7,116.89,44.58,12.02,298004784.0,4.06,5.81161,4.170118766452033,138.43176246709592,155.11223753290406,138.054585,155.48941499999998,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),8.0,6.0,6.0,9.0,7.25,74.0
14.42,14.82,14.14,14.62,5841027.0,2026-05-22,RUN,14.107,13.6815,13.1684,116.59,-17.91,-27.26,14.76,81774378.0,6.84,0.902845,0.8039312945243562,12.073637410951289,15.289362589048713,12.3272325,15.0357675,Miscellaneous,Industrial Machinery/Components,33.0,108.0,119.0,31.0,72.75,20.0
8.02,8.49,8.0,8.2,3058248.0,2026-05-22,RUM,7.7875,7.6412,6.3707,-12.77,54.14,43.36,25.77,24465984.0,9.28,0.66802,0.5070240184283025,6.627151963143396,8.655248036856605,6.63917,8.64323,Technology,Computer Software: Programming Data Processing,24.0,5.0,8.0,8.0,11.25,79.0
7.09,7.45,7.09,7.27,1733500.0,2026-05-22,RPD,6.791,6.5775,6.0892,-67.5,-47.09,18.79,22.18,12134500.0,6.82,0.433155,0.4455732558344931,5.686353488331013,7.468646511668986,5.9277675,7.227232499999999,Technology,Computer Software: Prepackaged Software,134.0,137.0,46.0,27.0,86.0,406.0
42.59,44.38,42.59,43.54,1050520.0,2026-05-22,RNG,41.576,42.859,39.9668,67.2,66.69,23.73,6.45,45172360.0,6.55,2.688155,2.700377946257286,37.45824410748543,48.259755892514576,38.8267675,46.8912325,Technology,EDP Services,9.0,9.0,29.0,34.0,20.25,131.0
143.01,144.06,139.09,142.98,1601213.0,2026-05-22,RMBS,132.861,126.4488,114.7453,163.65,63.82,45.05,-9.73,227372246.0,7.07,8.46185,10.461362479821394,105.5260750403572,147.37152495964278,113.756025,139.14157500000002,Technology,Semiconductors,42.0,62.0,37.0,73.0,53.5,286.0
13.52,13.95,13.4,13.53,5355352.0,2026-05-22,RLAY,12.917,12.879,12.8526,358.64,112.07,47.39,-10.58,74974928.0,8.46,1.05116,0.4517090353664097,11.97558192926718,13.78241807073282,11.30226,14.45574,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),4.0,7.0,4.0,60.0,18.75,152.0
131.41,139.76,131.31,135.76,32970699.0,2026-05-22,RKLB,127.844,107.0245,86.4488,369.27,243.87,94.03,70.38,4484015064.0,9.14,9.235595,23.6748177284151,59.67486454316981,154.3741354568302,93.1711075,120.8778925,Industrials,Military/Government/Technical,1.0,2.0,4.0,3.0,2.5,29.0
24.59,25.065,24.31,24.49,11154149.0,2026-05-22,RIOT,24.0465,22.2508,18.2026,192.24,91.63,48.42,31.6,278853725.0,5.97,1.2600250000000002,3.102245483431924,16.046309033136154,28.45529096686385,20.3607625,24.140837500000004,Finance,Finance: Consumer Services,9.0,6.0,16.0,9.0,10.0,115.0
10.13,10.71,10.13,10.68,1085528.0,2026-05-22,RILY,9.503,9.0075,8.0044,242.31,157.35,53.23,39.79,10855280.0,8.97,0.7574150000000001,0.793001460143354,7.421497079713292,10.593502920286708,7.8713775,10.1436225,Finance,Investment Managers,3.0,3.0,3.0,2.0,2.75,19.0
12.26,16.6199,11.87,15.17,955490.0,2026-05-22,RGTIW,9.267,8.6582,7.5246,187.86,31.34,126.76,111.87,13376860.0,15.24,1.265745,1.925488938719619,4.807222122560763,12.50917787743924,6.7595825000000005,10.5568175,Technology,EDP Services,3.0,31.0,7.0,3.0,11.0,77.0
22.96,27.785,22.66,26.42,204233224.0,2026-05-22,RGTI,19.4565,18.7918,17.0343,86.58,15.88,60.32,59.06,5105830600.0,10.43,1.879115,2.512458051495768,13.766883897008462,23.81671610299153,15.9731275,21.6104725,Technology,EDP Services,8.0,33.0,15.0,8.0,16.0,111.0
37.41,38.62,37.25,38.6,236409.0,2026-05-22,REPX,37.71,36.542,36.2702,48.29,52.33,39.7,9.35,8983542.0,4.93,1.7479749999999998,1.8446754100439768,32.85264917991205,40.231350820087954,33.9200375,39.1639625,Energy,Oil & Gas Production,43.0,28.0,13.0,26.0,27.5,83.0
15.72,17.89,15.7,17.49,55447729.0,2026-05-22,RDW,14.19,11.8735,10.5122,12.91,245.65,107.72,80.68,942611393.0,12.43,1.40382,2.790544702534264,6.292410594931473,17.454589405068525,9.76777,13.97923,Industrials,Military/Government/Technical,17.0,3.0,3.0,2.0,6.25,111.0
65.0,67.22,64.895,66.59,2429776.0,2026-05-22,RBRK,63.889,60.712,54.432,-29.23,-1.63,30.47,27.37,160365216.0,4.44,2.62026,4.369354522966308,51.97329095406739,69.45070904593263,56.78161,64.64239,Technology,Computer Software: Prepackaged Software,77.0,48.0,27.0,19.0,42.75,238.0
20.32,20.77,19.985,20.11,361230.0,2026-05-22,QUIK,19.789,18.5505,13.8408,283.78,266.64,152.64,53.75,7224600.0,10.83,1.8577900000000005,2.196984715947165,14.15653056810567,22.94446943189433,15.763815,21.337185,Technology,Semiconductors,22.0,10.0,12.0,11.0,13.75,100.0
11.615,13.39,11.61,12.31,68053940.0,2026-05-22,QUBT,10.867,10.134,8.7186,-3.75,19.86,51.79,37.7,816647280.0,9.94,0.988745,1.1444587320970725,7.845082535805855,12.422917464194146,8.6508825,11.6171175,Technology,Computer Software: Prepackaged Software,47.0,36.0,14.0,9.0,26.5,159.0
8.3,8.57,8.0901,8.2,21355074.0,2026-05-22,QS,8.119,7.7435,7.1324,89.81,-30.03,16.56,13.57,170840592.0,8.28,0.611185,0.565138781278846,6.6132224374423085,8.873777562557692,6.8267225,8.6602775,Miscellaneous,Industrial Machinery/Components,35.0,117.0,35.0,30.0,54.25,18.0
98.75,106.46,98.26,106.43,1497256.0,2026-05-22,QRVO,95.3415,93.1607,85.3877,40.21,34.3,27.95,21.22,152720112.0,4.11,3.731685,4.827403212526993,83.50589357494601,102.815506425054,87.56317250000001,98.7582275,Technology,Semiconductors,71.0,69.0,63.0,41.0,61.0,320.0
2.86,3.28,2.82,3.28,2084748.0,2026-05-22,QNC,2.842,2.8195,2.649,212.38,91.93,-13.46,21.93,6254244.0,7.51,0.20314,0.1400554401506491,2.539389119698702,3.0996108803012983,2.51479,3.12421,,,,,,,,
101.21,104.52,101.13,102.37,605560.0,2026-05-22,QLYS,95.606,93.1535,89.9159,-24.83,-25.77,17.9,21.38,62372680.0,5.25,4.677785,5.507892208362477,82.13771558327504,104.16928441672496,86.1368225,100.1701775,Technology,Computer Software: Prepackaged Software,74.0,100.0,47.0,28.0,62.25,328.0
214.43,243.0,214.17,238.16,30375674.0,2026-05-22,QCOM,209.179,198.0525,158.2352,61.36,49.23,64.5,60.0,6956029346.0,8.48,16.042965,23.46067232737904,151.13115534524195,244.97384465475807,173.9880525,222.1169475,Technology,Radio And Television Broadcasting And Communications Equipment,12.0,12.0,6.0,2.0,8.0,54.0
26.34,31.55,26.11,29.4,141703186.0,2026-05-22,QBTS,22.37,21.7865,18.7492,67.52,43.34,57.56,59.0,4109392394.0,10.27,2.1454250000000004,2.891958496826785,16.00258300634643,27.57041699365357,18.5683625,25.0046375,Technology,EDP Services,12.0,19.0,14.0,7.0,13.0,92.0
155.0,157.74,153.29,156.93,1565186.0,2026-05-22,Q,156.149,150.275,134.7206,,109.52,34.37,8.62,244169016.0,4.47,6.567765,8.40000093984905,133.4749981203019,167.0750018796981,140.42335250000002,160.1266475,Technology,Semiconductors,83.0,49.0,48.0,51.0,57.75,305.0
87.0,88.99,86.43,88.92,581575.0,2026-05-22,PVH,82.969,86.3225,82.3486,2.67,22.16,28.78,-5.04,51178600.0,4.07,3.412745,4.610289264814515,77.10192147037097,95.54307852962904,81.2033825,91.4416175,Industrials,Garments and Clothing,3.0,2.0,1.0,4.0,2.5,29.0
8.65,8.76,7.375,7.67,22015327.0,2026-05-22,PURR,7.392,6.886,6.1628,564.07,73.92,94.18,27.83,176122616.0,8.63,0.5772800000000001,0.8256187472371648,5.234762505525671,8.53723749447433,6.02008,7.75192,Finance,Finance: Consumer Services,1.0,8.0,3.0,8.0,5.0,41.0
10.21,10.3951,10.2,10.36,442393.0,2026-05-22,PUBM,9.913,10.0145,9.2143,-14.59,20.75,61.87,7.69,4423930.0,4.65,0.45224,0.3209439203349957,9.372612159330007,10.656387840669993,9.33614,10.69286,Technology,Computer Software: Programming Data Processing,23.0,18.0,6.0,15.0,15.5,108.0
17.75,18.295,17.73,18.22,1379324.0,2026-05-22,PTRN,17.249,15.8865,13.8916,,19.08,89.99,34.96,24827832.0,5.56,0.8537649999999999,1.7108362836559563,12.464827432688088,19.30817256731192,14.6058525,17.1671475,Consumer Discretionary,Catalog/Specialty Distribution,19.0,7.0,1.0,1.0,7.0,220.0
5.38,5.785,5.379,5.71,34904214.0,2026-05-22,PTON,5.289,5.3345,4.8606,-20.36,-10.64,41.34,10.23,209425284.0,5.66,0.293145,0.1859109860573349,4.96267802788533,5.706321972114671,4.8947825,5.774217500000001,Consumer Discretionary,Recreational Games/Products/Toys,9.0,7.0,2.0,2.0,5.0,151.0
8.35,8.69,8.05,8.47,2691032.0,2026-05-22,PSNL,7.218,6.465,6.5634,80.21,2.29,2.17,38.85,21528256.0,9.88,0.6080750000000001,1.020812369995983,4.423375260008034,8.506624739991967,5.5528875,7.3771125,Health Care,Medical Specialities,4.0,19.0,18.0,4.0,11.25,108.0
23.27,23.76,23.1,23.49,2870388.0,2026-05-22,PRMB,23.149,22.007,20.4638,-28.19,56.81,21.33,15.15,66018924.0,4.47,0.950285,1.6092956942647154,18.78840861147057,25.22559138852943,20.5815725,23.432427500000003,Consumer Staples,Beverages (Production/Distribution),21.0,4.0,5.0,5.0,8.75,47.0
70.23,71.83,70.23,71.36,208327.0,2026-05-22,PRLB,71.184,68.855,63.509,89.03,52.45,12.77,10.43,14791217.0,4.45,2.90562,3.167618231914846,62.51976353617031,75.19023646382969,64.49657,73.21343,Industrials,Metal Fabrications,8.0,10.0,10.0,6.0,8.5,157.0
28.94,29.62,28.655,29.0,1120031.0,2026-05-22,PRCT,27.378,25.9645,25.3958,-50.55,3.98,6.38,19.05,32480899.0,7.51,1.838585,1.991966695452274,21.98056660909545,29.948433390904547,23.2066225,28.7223775,Health Care,Medical/Dental Instruments,46.0,24.0,17.0,4.0,22.75,172.0
350.43,353.0,342.98,343.56,249964.0,2026-05-22,PRAX,339.957,334.59,323.3894,827.79,109.37,0.25,-0.37,86987472.0,6.32,20.38061,10.493731462164805,313.6025370756704,355.57746292432955,304.019085,365.160915,Health Care,Biotechnology: Pharmaceutical Preparations,6.0,23.0,110.0,81.0,55.0,287.0
3.755,3.92,3.69,3.78,71431978.0,2026-05-22,PLUG,3.65,3.4355,2.942,307.99,100.0,97.91,20.38,285727912.0,10.39,0.33775,0.291050275996936,2.853399448006128,4.017600551993873,2.928875,3.942125,Energy,Industrial Machinery/Components,8.0,16.0,5.0,18.0,11.75,55.0
25.92,26.609,25.1,25.89,250593.0,2026-05-22,PLSE,25.257,22.6125,22.0301,44.39,104.5,36.33,12.47,6515418.0,7.89,1.7281599999999997,2.9066364627032404,16.79922707459352,28.42577292540648,20.02026,25.20474,Health Care,Medical/Dental Instruments,7.0,3.0,3.0,12.0,6.25,64.0
51.81,52.6,51.01,51.46,682318.0,2026-05-22,PLAB,50.258,50.4825,45.9804,203.78,153.75,35.46,-1.55,35480536.0,5.04,2.458265,2.14661269273996,46.18927461452008,54.77572538547992,46.7951025,54.169897500000005,Technology,Semiconductors,37.0,29.0,47.0,64.0,44.25,248.0
43.35,45.2658,43.1001,44.35,9809772.0,2026-05-22,PL,42.125,39.7855,36.011,1011.53,294.92,79.48,25.14,431629968.0,9.21,3.4512049999999994,3.003002839264693,33.779494321470615,45.79150567852938,34.608692500000004,44.9623075,Technology,Radio And Television Broadcasting And Communications Equipment,1.0,3.0,5.0,8.0,4.25,26.0
33.33,34.695,32.94,34.6,273716.0,2026-05-22,PKE,33.708,33.694,31.6244,152.55,83.17,24.91,4.37,9306344.0,4.39,1.435985,0.6163338124917142,32.461332375016575,34.92666762498343,31.540022500000003,35.8479775,Industrials,Military/Government/Technical,4.0,7.0,8.0,13.0,8.0,145.0
66.29,68.24,66.27,67.83,655824.0,2026-05-22,PII,64.67,65.521,59.534,70.43,13.37,6.02,12.97,43940208.0,5.43,3.356825,1.998917865140708,61.523164269718585,69.51883573028142,60.4857625,70.5562375,Consumer Discretionary,Industrial Specialties,6.0,13.0,9.0,3.0,7.75,243.0
141.77,152.705,141.57,149.76,399641.0,2026-05-22,PI,141.886,142.8015,120.7608,30.36,1.23,21.95,20.86,58747227.0,6.8,9.31845,9.988743282736898,122.8240134345262,162.77898656547382,128.823825,156.779175,Technology,Industrial Machinery/Components,66.0,95.0,33.0,20.0,53.5,286.0
24.73,25.105,24.28,24.88,1464396.0,2026-05-22,PGNY,24.163,21.8815,19.275,17.08,0.2,19.73,36.93,36609900.0,4.49,0.977715,2.747841784689236,16.385816430621528,27.37718356937847,20.4149275,23.3480725,Health Care,Misc Health and Biotechnology Services,5.0,5.0,3.0,2.0,3.75,35.0
48.93,54.28,48.93,53.21,3177577.0,2026-05-22,PENG,47.91,41.5985,29.8072,195.78,201.64,163.03,73.38,165234004.0,9.16,3.66475,7.862467990061213,25.873564019877577,57.323435980122426,36.101375,47.095625,Technology,Semiconductors,36.0,20.0,9.0,9.0,18.5,122.0
45.0,46.86,44.12,46.09,509030.0,2026-05-22,PDFS,45.951,46.0135,40.8808,154.22,92.2,38.91,-0.86,22906350.0,6.24,2.74305,3.8877720246677865,38.23795595066443,53.78904404933557,41.898925,50.128075,Technology,Computer Software: Prepackaged Software,4.0,5.0,23.0,91.0,30.75,181.0
30.25,31.95,29.0018,31.01,259066.0,2026-05-22,PBT,29.546,26.2715,23.4892,175.4,70.67,58.3,39.43,7771980.0,6.7,1.74088,3.5163052903206875,19.238889419358625,33.30411058064138,23.66018,28.88282,Energy,Oil & Gas Production,7.0,18.0,5.0,1.0,7.75,35.0
6.365,6.78,6.36,6.72,533670.0,2026-05-22,PAYS,6.1265,6.3797,5.7275,54.48,33.07,104.26,8.04,3735690.0,7.56,0.4450949999999999,0.3887174423665527,5.602265115266894,7.1571348847331056,5.7120575,7.047342499999999,Technology,EDP Services,11.0,18.0,6.0,38.0,18.25,121.0
251.12,261.412,249.5,260.58,6629104.0,2026-05-22,PANW,242.519,215.9205,185.6956,38.75,40.8,83.93,45.95,1690421520.0,4.67,9.90674,29.97390329410265,155.9726934117947,275.8683065882053,201.06039,230.78061,Technology,Computer peripheral equipment,2.0,4.0,1.0,3.0,2.5,10.0
6.27,6.42,6.15,6.28,634435.0,2026-05-22,PACK,6.041,5.8225,4.564,86.35,46.39,21.47,49.17,3806610.0,6.52,0.35322,0.7042717403179956,4.4139565193640085,7.231043480635991,5.292669999999999,6.35233,Consumer Discretionary,Containers/Packaging,2.0,2.0,2.0,1.0,1.75,24.0
80.4,87.97,80.38,87.2,5092530.0,2026-05-22,P,80.897,77.832,69.0272,54.23,3.86,19.96,22.08,427772520.0,5.22,4.01196,5.33009489399061,67.17181021201877,88.49218978798122,71.81406,83.84993999999999,Technology,Electronic Components,11.0,12.0,10.0,6.0,9.75,68.0
39.21,41.79,39.21,41.73,289993.0,2026-05-22,OXM,39.547,41.486,40.4596,-24.14,30.41,2.73,-6.46,11599720.0,5.32,2.12695,2.5004450130241698,36.48510997395166,46.486890026048336,38.295575,44.676425,Industrials,Garments and Clothing,6.0,1.0,4.0,5.0,4.0,60.0
35.26,37.99,35.26,37.03,5490017.0,2026-05-22,OUST,32.953,29.8632,25.1141,210.13,87.78,98.55,31.22,203130629.0,12.45,3.42512,3.981307070152007,21.900585859695987,37.82581414030401,24.72552,35.000879999999995,Industrials,Industrial Machinery/Components,15.0,25.0,6.0,10.0,14.0,241.0
16.79,18.49,16.58,17.83,2072522.0,2026-05-22,OSS,16.306,14.11,11.0521,546.01,310.83,93.8,83.63,37305396.0,12.1,1.559495,3.156181903903237,7.797636192193526,20.42236380780648,11.7707575,16.4492425,Technology,Computer Manufacturing,1.0,1.0,2.0,1.0,1.25,3.0
191.67,197.0,191.1,192.08,10875803.0,2026-05-22,ORCL,189.3,185.003,167.9036,17.23,-8.83,31.44,10.85,2109905782.0,4.36,7.877789999999999,10.901370314638706,163.20025937072256,206.8057406292774,173.18631499999998,196.819685,Technology,Computer Software: Prepackaged Software,24.0,64.0,28.0,52.0,42.0,236.0
110.86,117.89,110.83,116.2,8495759.0,2026-05-22,ON,111.238,106.4955,84.8644,171.21,158.8,65.93,18.09,968516526.0,5.01,5.1557450000000005,6.363498272425348,93.76850345514931,119.2224965448507,98.7618825,114.2291175,Technology,Semiconductors,41.0,30.0,32.0,45.0,37.0,214.0
16.48,16.9,16.225,16.51,560306.0,2026-05-22,OMDA,16.307,15.741,14.2642,,-9.14,43.32,15.21,9525202.0,5.72,0.85944,0.8403251250495104,14.06034974990098,17.42165025009902,14.45184,17.03016,Health Care,Medical/Nursing Services,20.0,17.0,4.0,5.0,11.5,112.0
44.01,44.655,43.9123,44.41,290232.0,2026-05-22,OMCL,43.748,43.576,38.5654,51.21,29.4,10.61,18.84,12770208.0,4.33,1.839215,0.8000947312335485,41.9758105375329,45.1761894624671,40.8171775,46.3348225,Technology,Computer Manufacturing,4.0,4.0,8.0,4.0,5.0,34.0
90.11,92.38,89.35,92.24,3007460.0,2026-05-22,OKTA,85.398,81.7335,77.9623,-12.34,17.77,29.66,21.4,273678860.0,4.26,3.4109899999999995,5.477260432196522,70.77897913560696,92.68802086439304,76.61701500000001,86.849985,Technology,Computer Software: Prepackaged Software,62.0,30.0,33.0,31.0,39.0,225.0
208.995,210.96,206.125,210.47,1269937.0,2026-05-22,ODFL,202.65,202.8125,202.0984,29.58,66.66,7.0,-4.32,265416833.0,4.09,8.155619999999999,8.16678502420416,186.47892995159168,219.14607004840832,190.57907,215.04593,Industrials,Trucking Freight/Courier Services,12.0,9.0,12.0,12.0,11.25,200.0
300.8,316.81,300.6201,316.47,2948747.0,2026-05-22,NXPI,298.965,293.787,240.9126,61.29,71.82,34.88,29.68,911162823.0,4.14,11.859485,16.523475198382428,260.7400496032351,326.83395039676486,275.9977725,311.5762275,Technology,Semiconductors,67.0,60.0,52.0,33.0,53.0,283.0
24.61,29.5,24.41,29.25,51180816.0,2026-05-22,NVTS,22.416,19.775,14.4723,374.84,287.42,254.12,69.27,1381882032.0,14.89,2.70499,3.741686222744189,12.29162755451162,27.258372445488376,15.717515,23.832485,Technology,Semiconductors,14.0,11.0,4.0,16.0,11.25,79.0
17.98,18.17,17.78,17.96,848886.0,2026-05-22,NVCR,17.802,16.8012,13.7063,-7.28,56.72,52.98,44.03,15279948.0,5.9,0.93869,1.8253174741887963,13.150565051622408,20.451834948377595,15.393165000000002,18.209235,Health Care,Medical/Dental Instruments,26.0,5.0,1.0,2.0,8.5,83.0
8.94,9.23,8.92,9.21,4434612.0,2026-05-22,NVAX,9.153,8.8857,8.7845,33.09,48.07,-2.64,12.04,39911508.0,6.43,0.56477,0.65514416854534,7.57541166290932,10.19598833709068,8.038545,9.732855,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),54.0,24.0,39.0,13.0,32.5,219.0
4.83,4.89,4.63,4.72,4196790.0,2026-05-22,NUVB,4.592,4.62,4.5964,114.55,-32.67,-16.31,-3.48,20983950.0,6.96,0.306455,0.2343411817707384,4.151317636458523,5.088682363541477,4.1603175,5.0796825000000005,Health Care,Biotechnology: Pharmaceutical Preparations,77.0,215.0,176.0,137.0,151.25,453.0
12.09,12.29,11.5,11.95,829061.0,2026-05-22,NUCL,10.802,10.6235,9.2141,,,,-8.71,9948732.0,10.67,1.053995,0.6712382509017903,9.28102349819642,11.96597650180358,9.0425075,12.2044925,Basic Materials,Other Metals and Minerals,7.0,7.0,7.0,3.0,6.0,21.0
11.65,12.05,11.59,11.75,3058268.0,2026-05-22,NTSK,11.295,10.963,9.9248,,-34.36,18.21,22.01,36699216.0,5.87,0.619005,0.6125193874481557,9.737961225103687,12.188038774896311,10.0344925,11.8915075,Technology,Computer Software: Prepackaged Software,145.0,119.0,41.0,30.0,83.75,400.0
204.37,210.67,202.255,203.19,1036809.0,2026-05-22,NTRA,198.687,202.0925,201.6394,26.04,-9.91,-3.03,-0.27,213582654.0,5.32,10.44082,8.05592483827934,185.98065032344127,218.20434967655868,186.43127,217.75373,Health Care,Medical Specialities,11.0,22.0,20.0,21.0,18.5,149.0
25.12,26.14,25.1,25.79,403717.0,2026-05-22,NTGR,25.152,25.4245,24.3774,-14.29,6.09,26.98,0.62,10496642.0,4.52,1.12574,0.7192647927608966,23.985970414478206,26.86302958552179,23.73589,27.11311,Utilities,Telecommunications Equipment,43.0,38.0,15.0,32.0,32.0,107.0
30.87,32.205,30.74,32.09,435482.0,2026-05-22,NSP,30.825,31.47,29.1184,-50.03,-1.11,45.01,-2.08,13499942.0,7.63,2.29025,2.407632600054324,26.65473479989135,36.28526520010865,28.034625,34.905375,Consumer Discretionary,Professional Services,21.0,12.0,6.0,16.0,13.75,418.0
93.75,97.98,93.75,97.73,369414.0,2026-05-22,NSIT,90.878,82.762,76.2654,-27.05,18.95,17.72,33.46,35463744.0,6.3,4.878795,9.663876088435194,63.43424782312961,102.0897521768704,75.4438075,90.0801925,Consumer Discretionary,Catalog/Specialty Distribution,14.0,9.0,4.0,2.0,7.25,226.0
17.54,17.85,17.32,17.5,1053788.0,2026-05-22,NRIX,16.3725,16.5208,16.0987,74.3,14.16,9.24,4.92,18968184.0,5.46,0.8726499999999999,0.6352957765358324,15.250208446928337,17.791391553071666,15.211825,17.829775,Health Care,Biotechnology: Pharmaceutical Preparations,106.0,90.0,72.0,69.0,84.25,349.0
15.33,15.52,15.0801,15.52,753926.0,2026-05-22,NPKI,15.368,15.455,14.914,91.37,38.45,7.26,2.78,11308890.0,4.76,0.7082350000000001,0.3353631182054246,14.784273763589152,16.12572623641085,14.3926475,16.5173525,Consumer Discretionary,Oil and Gas Field Machinery,7.0,11.0,7.0,7.0,8.0,253.0
27.29,27.93,26.97,27.87,487546.0,2026-05-22,NP,27.605,27.1965,25.8526,,20.7,36.62,3.95,13163742.0,6.25,1.62499,1.836126572291156,23.52424685541769,30.86875314458231,24.759015,29.633985,Finance,Specialty Insurers,23.0,2.0,3.0,5.0,8.25,89.0
155.36,160.09,154.2,159.7,284315.0,2026-05-22,NOVT,154.5215,143.2162,130.9509,30.83,60.96,16.2,19.09,44637455.0,5.22,7.218385,12.627839011172906,117.96052197765415,168.4718780223458,132.3886225,154.04377749999998,Miscellaneous,Industrial Machinery/Components,62.0,35.0,42.0,23.0,40.5,15.0
14.7,15.78,14.575,15.47,127724373.0,2026-05-22,NOK,14.115,13.498,10.9156,187.01,163.54,106.54,47.9,1915865595.0,6.47,0.83514,0.920718255093928,11.656563489812145,15.339436510187856,12.24529,14.75071,Technology,Radio And Television Broadcasting And Communications Equipment,7.0,5.0,4.0,4.0,5.0,34.0
21.655,22.2705,21.385,21.74,1524487.0,2026-05-22,NN,21.6875,20.2727,18.7266,70.38,91.2,31.6,22.76,33538714.0,7.08,1.371495,1.7134156983240612,16.845868603351878,23.699531396648123,18.2154575,22.3299425,Industrials,Industrial Machinery/Components,43.0,24.0,21.0,15.0,25.75,318.0
